state,state_code,year,month,all_births,white_births,black_births,hisp_births,all_denom,white_denom,black_denom,hisp_denom,otherrace_births,otherrace_denom
Nevada,32,2019,September,3105,1110,380,1172,601516,241809,63087,208118,443,88502
Nevada,32,2019,October,3038,1066,389,1165,601516,241809,63087,208118,418,88502
Nevada,32,2019,November,2740,935,346,1067,601516,241809,63087,208118,392,88502
Nevada,32,2019,December,2976,1016,406,1143,601516,241809,63087,208118,411,88502
Nevada,32,2020,January,2761,969,371,1041,613820,242522,65175,214173,380,91950
Nevada,32,2020,February,2619,923,353,977,613820,242522,65175,214173,366,91950
Nevada,32,2020,March,2821,987,382,1059,613820,242522,65175,214173,393,91950
Nevada,32,2020,April,2669,959,359,992,613820,242522,65175,214173,359,91950
Nevada,32,2020,May,2739,966,373,1001,613820,242522,65175,214173,399,91950
Nevada,32,2020,June,2747,953,379,1043,613820,242522,65175,214173,372,91950
Nevada,32,2020,July,3070,1027,441,1173,613820,242522,65175,214173,429,91950
Nevada,32,2020,August,2955,1000,381,1156,613820,242522,65175,214173,418,91950
Nevada,32,2020,September,2924,965,371,1174,613820,242522,65175,214173,414,91950
Nevada,32,2020,October,2910,1018,417,1061,613820,242522,65175,214173,414,91950
Nevada,32,2020,November,2673,857,366,1037,613820,242522,65175,214173,413,91950
Nevada,32,2020,December,2765,978,340,1049,613820,242522,65175,214173,398,91950
Nevada,32,2021,January,2566,931,349,943,614950,239130,66210,216764,343,92846
Nevada,32,2021,February,2444,911,321,902,614950,239130,66210,216764,310,92846
Nevada,32,2021,March,2765,1021,356,1007,614950,239130,66210,216764,381,92846
Nevada,32,2021,April,2610,920,353,951,614950,239130,66210,216764,386,92846
Nevada,32,2021,May,2798,1003,347,1060,614950,239130,66210,216764,388,92846
Nevada,32,2021,June,2852,1006,390,1093,614950,239130,66210,216764,363,92846
Nevada,32,2021,July,2977,1006,389,1162,614950,239130,66210,216764,420,92846
Nevada,32,2021,August,3098,1066,431,1177,614950,239130,66210,216764,424,92846
Nevada,32,2021,September,2914,957,389,1161,614950,239130,66210,216764,407,92846
Nevada,32,2021,October,2967,1039,380,1202,614950,239130,66210,216764,346,92846
Nevada,32,2021,November,2812,965,380,1076,614950,239130,66210,216764,391,92846
Nevada,32,2021,December,2883,975,372,1108,614950,239130,66210,216764,428,92846
Nevada,32,2022,January,2759,859,386,1071,624295,237581,67996,222330,443,96388
Nevada,32,2022,February,2496,832,342,965,624295,237581,67996,222330,357,96388
Nevada,32,2022,March,2647,901,378,981,624295,237581,67996,222330,387,96388
Nevada,32,2022,April,2632,927,330,1010,624295,237581,67996,222330,365,96388
Nevada,32,2022,May,2668,895,349,1046,624295,237581,67996,222330,378,96388
Nevada,32,2022,June,2651,863,336,1064,624295,237581,67996,222330,388,96388
Nevada,32,2022,July,2917,978,367,1132,624295,237581,67996,222330,440,96388
Nevada,32,2022,August,3028,1014,349,1188,624295,237581,67996,222330,477,96388
Nevada,32,2022,September,2865,928,354,1153,624295,237581,67996,222330,430,96388
Nevada,32,2022,October,2830,961,359,1111,624295,237581,67996,222330,399,96388
Nevada,32,2022,November,2850,906,393,1133,624295,237581,67996,222330,418,96388
Nevada,32,2022,December,2850,897,391,1165,624295,237581,67996,222330,397,96388
Nevada,32,2023,January,2715,886,377,1023,NA,NA,NA,NA,429,NA
Nevada,32,2023,February,2446,822,354,919,NA,NA,NA,NA,351,NA
Nevada,32,2023,March,2589,874,329,985,NA,NA,NA,NA,401,NA
Nevada,32,2023,April,2467,852,323,950,NA,NA,NA,NA,342,NA
Nevada,32,2023,May,2555,888,308,988,NA,NA,NA,NA,371,NA
Nevada,32,2023,June,2636,876,356,1005,NA,NA,NA,NA,399,NA
Nevada,32,2023,July,2654,848,353,1093,NA,NA,NA,NA,360,NA
Nevada,32,2023,August,2846,923,349,1187,NA,NA,NA,NA,387,NA
Nevada,32,2023,September,2645,826,322,1114,NA,NA,NA,NA,383,NA
Nevada,32,2023,October,2749,889,347,1102,NA,NA,NA,NA,411,NA
Nevada,32,2023,November,2615,823,322,1085,NA,NA,NA,NA,385,NA
Nevada,32,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
New Hampshire,33,2016,January,972,847,15,58,240876,212564,3408,11023,52,13881
New Hampshire,33,2016,February,940,818,NA,68,240876,212564,3408,11023,NA,13881
New Hampshire,33,2016,March,1017,899,20,56,240876,212564,3408,11023,42,13881
New Hampshire,33,2016,April,1054,930,19,46,240876,212564,3408,11023,59,13881
New Hampshire,33,2016,May,996,870,21,54,240876,212564,3408,11023,51,13881
New Hampshire,33,2016,June,1055,890,21,75,240876,212564,3408,11023,69,13881
New Hampshire,33,2016,July,1090,967,15,43,240876,212564,3408,11023,65,13881
New Hampshire,33,2016,August,1114,970,16,62,240876,212564,3408,11023,66,13881
New Hampshire,33,2016,September,1145,985,23,71,240876,212564,3408,11023,66,13881
New Hampshire,33,2016,October,1015,859,22,56,240876,212564,3408,11023,78,13881
New Hampshire,33,2016,November,948,802,13,62,240876,212564,3408,11023,71,13881
New Hampshire,33,2016,December,921,804,14,46,240876,212564,3408,11023,57,13881
New Hampshire,33,2017,January,931,803,19,55,241346,211582,3659,11668,54,14437
New Hampshire,33,2017,February,895,794,19,34,241346,211582,3659,11668,48,14437
New Hampshire,33,2017,March,963,841,19,49,241346,211582,3659,11668,54,14437
New Hampshire,33,2017,April,992,860,12,57,241346,211582,3659,11668,63,14437
New Hampshire,33,2017,May,1086,957,24,54,241346,211582,3659,11668,51,14437
New Hampshire,33,2017,June,1108,947,21,72,241346,211582,3659,11668,68,14437
New Hampshire,33,2017,July,1093,951,22,52,241346,211582,3659,11668,68,14437
New Hampshire,33,2017,August,1088,943,14,75,241346,211582,3659,11668,56,14437
New Hampshire,33,2017,September,1054,906,14,65,241346,211582,3659,11668,69,14437
New Hampshire,33,2017,October,1025,908,28,38,241346,211582,3659,11668,51,14437
New Hampshire,33,2017,November,962,830,22,58,241346,211582,3659,11668,52,14437
New Hampshire,33,2017,December,919,784,20,64,241346,211582,3659,11668,51,14437
New Hampshire,33,2018,January,982,855,19,53,244498,212618,4100,12319,55,15461
New Hampshire,33,2018,February,861,744,16,53,244498,212618,4100,12319,48,15461
New Hampshire,33,2018,March,1011,856,23,72,244498,212618,4100,12319,60,15461
New Hampshire,33,2018,April,993,860,23,61,244498,212618,4100,12319,49,15461
New Hampshire,33,2018,May,1037,897,27,50,244498,212618,4100,12319,63,15461
New Hampshire,33,2018,June,981,826,23,65,244498,212618,4100,12319,67,15461
New Hampshire,33,2018,July,1094,936,18,75,244498,212618,4100,12319,65,15461
New Hampshire,33,2018,August,1099,949,26,62,244498,212618,4100,12319,62,15461
New Hampshire,33,2018,September,1060,902,17,77,244498,212618,4100,12319,64,15461
New Hampshire,33,2018,October,1030,902,10,64,244498,212618,4100,12319,54,15461
New Hampshire,33,2018,November,971,840,18,55,244498,212618,4100,12319,58,15461
New Hampshire,33,2018,December,876,750,21,58,244498,212618,4100,12319,47,15461
New Hampshire,33,2019,January,904,787,13,61,245728,213101,4311,12762,43,15554
New Hampshire,33,2019,February,862,730,19,60,245728,213101,4311,12762,53,15554
New Hampshire,33,2019,March,965,811,19,62,245728,213101,4311,12762,73,15554
New Hampshire,33,2019,April,995,849,26,56,245728,213101,4311,12762,64,15554
New Hampshire,33,2019,May,1020,867,15,61,245728,213101,4311,12762,77,15554
New Hampshire,33,2019,June,986,851,18,57,245728,213101,4311,12762,60,15554
New Hampshire,33,2019,July,1095,938,21,74,245728,213101,4311,12762,62,15554
New Hampshire,33,2019,August,1098,956,22,68,245728,213101,4311,12762,52,15554
New Hampshire,33,2019,September,1009,855,32,59,245728,213101,4311,12762,63,15554
New Hampshire,33,2019,October,1055,903,25,61,245728,213101,4311,12762,66,15554
New Hampshire,33,2019,November,907,759,20,69,245728,213101,4311,12762,59,15554
New Hampshire,33,2019,December,943,773,25,83,245728,213101,4311,12762,62,15554
New Hampshire,33,2020,January,911,777,20,64,247298,213615,4471,13391,50,15821
New Hampshire,33,2020,February,857,748,17,48,247298,213615,4471,13391,44,15821
New Hampshire,33,2020,March,1018,866,25,69,247298,213615,4471,13391,58,15821
New Hampshire,33,2020,April,985,830,22,77,247298,213615,4471,13391,56,15821
New Hampshire,33,2020,May,1010,851,19,76,247298,213615,4471,13391,64,15821
New Hampshire,33,2020,June,1007,874,20,56,247298,213615,4471,13391,57,15821
New Hampshire,33,2020,July,1163,1022,23,65,247298,213615,4471,13391,53,15821
New Hampshire,33,2020,August,1054,900,25,65,247298,213615,4471,13391,64,15821
New Hampshire,33,2020,September,1012,855,22,80,247298,213615,4471,13391,55,15821
New Hampshire,33,2020,October,1018,875,15,72,247298,213615,4471,13391,56,15821
New Hampshire,33,2020,November,894,765,24,57,247298,213615,4471,13391,48,15821
New Hampshire,33,2020,December,862,712,24,68,247298,213615,4471,13391,58,15821
New Hampshire,33,2021,January,838,717,31,51,253077,217967,4682,14210,39,16218
New Hampshire,33,2021,February,944,824,20,49,253077,217967,4682,14210,51,16218
New Hampshire,33,2021,March,994,851,26,69,253077,217967,4682,14210,48,16218
New Hampshire,33,2021,April,1084,945,17,83,253077,217967,4682,14210,39,16218
New Hampshire,33,2021,May,1098,949,22,70,253077,217967,4682,14210,57,16218
New Hampshire,33,2021,June,1134,991,18,65,253077,217967,4682,14210,60,16218
New Hampshire,33,2021,July,1185,1013,25,84,253077,217967,4682,14210,63,16218
New Hampshire,33,2021,August,1181,1000,25,96,253077,217967,4682,14210,60,16218
New Hampshire,33,2021,September,1104,954,28,73,253077,217967,4682,14210,49,16218
New Hampshire,33,2021,October,1095,942,17,68,253077,217967,4682,14210,68,16218
New Hampshire,33,2021,November,1021,872,25,71,253077,217967,4682,14210,53,16218
New Hampshire,33,2021,December,947,790,20,81,253077,217967,4682,14210,56,16218
New Hampshire,33,2022,January,883,756,15,55,252034,215839,4804,14834,57,16557
New Hampshire,33,2022,February,895,768,25,57,252034,215839,4804,14834,45,16557
New Hampshire,33,2022,March,984,835,21,65,252034,215839,4804,14834,63,16557
New Hampshire,33,2022,April,967,828,15,73,252034,215839,4804,14834,51,16557
New Hampshire,33,2022,May,1059,896,22,82,252034,215839,4804,14834,59,16557
New Hampshire,33,2022,June,1017,873,28,60,252034,215839,4804,14834,56,16557
New Hampshire,33,2022,July,1138,982,32,70,252034,215839,4804,14834,54,16557
New Hampshire,33,2022,August,1082,953,18,66,252034,215839,4804,14834,45,16557
New Hampshire,33,2022,September,1061,881,17,89,252034,215839,4804,14834,74,16557
New Hampshire,33,2022,October,1003,841,21,69,252034,215839,4804,14834,72,16557
New Hampshire,33,2022,November,990,847,29,61,252034,215839,4804,14834,53,16557
New Hampshire,33,2022,December,998,858,24,65,252034,215839,4804,14834,51,16557
New Hampshire,33,2023,January,930,776,29,78,NA,NA,NA,NA,47,NA
New Hampshire,33,2023,February,874,753,18,58,NA,NA,NA,NA,45,NA
New Hampshire,33,2023,March,1007,853,29,75,NA,NA,NA,NA,50,NA
New Hampshire,33,2023,April,969,842,26,54,NA,NA,NA,NA,47,NA
New Hampshire,33,2023,May,1012,856,21,68,NA,NA,NA,NA,67,NA
New Hampshire,33,2023,June,1065,909,27,71,NA,NA,NA,NA,58,NA
New Hampshire,33,2023,July,1084,920,23,84,NA,NA,NA,NA,57,NA
New Hampshire,33,2023,August,1107,948,33,75,NA,NA,NA,NA,51,NA
New Hampshire,33,2023,September,978,808,23,88,NA,NA,NA,NA,59,NA
New Hampshire,33,2023,October,1033,870,21,94,NA,NA,NA,NA,48,NA
New Hampshire,33,2023,November,946,775,27,78,NA,NA,NA,NA,66,NA
New Hampshire,33,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
New Jersey,34,2016,January,8180,3602,1192,2237,1707272,828528,249847,396288,1149,232609
New Jersey,34,2016,February,7920,3478,1128,2147,1707272,828528,249847,396288,1167,232609
New Jersey,34,2016,March,8505,3930,1128,2257,1707272,828528,249847,396288,1190,232609
New Jersey,34,2016,April,8118,3770,982,2187,1707272,828528,249847,396288,1179,232609
New Jersey,34,2016,May,8704,4059,1112,2333,1707272,828528,249847,396288,1200,232609
New Jersey,34,2016,June,8766,3969,1166,2398,1707272,828528,249847,396288,1233,232609
New Jersey,34,2016,July,9137,4170,1252,2474,1707272,828528,249847,396288,1241,232609
New Jersey,34,2016,August,9006,4176,1132,2496,1707272,828528,249847,396288,1202,232609
New Jersey,34,2016,September,8862,3956,1214,2463,1707272,828528,249847,396288,1229,232609
New Jersey,34,2016,October,8540,3722,1172,2358,1707272,828528,249847,396288,1288,232609
New Jersey,34,2016,November,8352,3589,1181,2333,1707272,828528,249847,396288,1249,232609
New Jersey,34,2016,December,8557,3655,1211,2400,1707272,828528,249847,396288,1291,232609
New Jersey,34,2017,January,8020,3495,1191,2147,1715123,820470,249102,406818,1187,238733
New Jersey,34,2017,February,7509,3331,1032,2077,1715123,820470,249102,406818,1069,238733
New Jersey,34,2017,March,8496,3871,1119,2251,1715123,820470,249102,406818,1255,238733
New Jersey,34,2017,April,7782,3549,1074,2055,1715123,820470,249102,406818,1104,238733
New Jersey,34,2017,May,8531,3986,1089,2246,1715123,820470,249102,406818,1210,238733
New Jersey,34,2017,June,8652,4020,1125,2316,1715123,820470,249102,406818,1191,238733
New Jersey,34,2017,July,8920,4125,1131,2460,1715123,820470,249102,406818,1204,238733
New Jersey,34,2017,August,9175,4114,1295,2483,1715123,820470,249102,406818,1283,238733
New Jersey,34,2017,September,8735,3902,1130,2415,1715123,820470,249102,406818,1288,238733
New Jersey,34,2017,October,8640,3959,1145,2344,1715123,820470,249102,406818,1192,238733
New Jersey,34,2017,November,8502,3843,1141,2296,1715123,820470,249102,406818,1222,238733
New Jersey,34,2017,December,8288,3630,1212,2264,1715123,820470,249102,406818,1182,238733
New Jersey,34,2018,January,8205,3622,1204,2224,1684843,808461,244274,401336,1155,230772
New Jersey,34,2018,February,7468,3286,1080,2069,1684843,808461,244274,401336,1033,230772
New Jersey,34,2018,March,8515,3852,1249,2214,1684843,808461,244274,401336,1200,230772
New Jersey,34,2018,April,8157,3705,1104,2232,1684843,808461,244274,401336,1116,230772
New Jersey,34,2018,May,8648,3941,1165,2307,1684843,808461,244274,401336,1235,230772
New Jersey,34,2018,June,8619,3847,1144,2377,1684843,808461,244274,401336,1251,230772
New Jersey,34,2018,July,8820,4044,1102,2451,1684843,808461,244274,401336,1223,230772
New Jersey,34,2018,August,9270,4222,1230,2577,1684843,808461,244274,401336,1241,230772
New Jersey,34,2018,September,8624,3852,1186,2396,1684843,808461,244274,401336,1190,230772
New Jersey,34,2018,October,8650,3924,1154,2306,1684843,808461,244274,401336,1266,230772
New Jersey,34,2018,November,8062,3601,1113,2152,1684843,808461,244274,401336,1196,230772
New Jersey,34,2018,December,8185,3604,1155,2292,1684843,808461,244274,401336,1134,230772
New Jersey,34,2019,January,8018,3585,1119,2211,1674091,801474,242697,402093,1103,227827
New Jersey,34,2019,February,7358,3312,1018,2050,1674091,801474,242697,402093,978,227827
New Jersey,34,2019,March,7990,3583,1083,2163,1674091,801474,242697,402093,1161,227827
New Jersey,34,2019,April,8069,3748,1071,2185,1674091,801474,242697,402093,1065,227827
New Jersey,34,2019,May,8456,3949,1110,2255,1674091,801474,242697,402093,1142,227827
New Jersey,34,2019,June,8354,3914,1059,2300,1674091,801474,242697,402093,1081,227827
New Jersey,34,2019,July,8803,4180,1158,2365,1674091,801474,242697,402093,1100,227827
New Jersey,34,2019,August,9109,4205,1223,2486,1674091,801474,242697,402093,1195,227827
New Jersey,34,2019,September,8785,3870,1194,2552,1674091,801474,242697,402093,1169,227827
New Jersey,34,2019,October,8556,3796,1146,2440,1674091,801474,242697,402093,1174,227827
New Jersey,34,2019,November,7989,3602,1114,2166,1674091,801474,242697,402093,1107,227827
New Jersey,34,2019,December,8098,3624,1099,2270,1674091,801474,242697,402093,1105,227827
New Jersey,34,2020,January,8161,3685,1118,2305,1671565,795875,242558,405002,1053,228130
New Jersey,34,2020,February,7555,3359,1045,2193,1671565,795875,242558,405002,958,228130
New Jersey,34,2020,March,8174,3602,1091,2310,1671565,795875,242558,405002,1171,228130
New Jersey,34,2020,April,7849,3626,1060,2115,1671565,795875,242558,405002,1048,228130
New Jersey,34,2020,May,8398,3926,1101,2253,1671565,795875,242558,405002,1118,228130
New Jersey,34,2020,June,8446,3933,1097,2267,1671565,795875,242558,405002,1149,228130
New Jersey,34,2020,July,8719,4061,1165,2352,1671565,795875,242558,405002,1141,228130
New Jersey,34,2020,August,8657,3976,1069,2481,1671565,795875,242558,405002,1131,228130
New Jersey,34,2020,September,8652,4012,1113,2407,1671565,795875,242558,405002,1120,228130
New Jersey,34,2020,October,7943,3593,994,2247,1671565,795875,242558,405002,1109,228130
New Jersey,34,2020,November,7784,3476,1044,2185,1671565,795875,242558,405002,1079,228130
New Jersey,34,2020,December,7616,3460,1054,2090,1671565,795875,242558,405002,1012,228130
New Jersey,34,2021,January,7189,3340,1000,1918,1749003,829672,253290,427301,931,238740
New Jersey,34,2021,February,7377,3512,951,1947,1749003,829672,253290,427301,967,238740
New Jersey,34,2021,March,8447,3971,1023,2306,1749003,829672,253290,427301,1147,238740
New Jersey,34,2021,April,8376,3948,1022,2270,1749003,829672,253290,427301,1136,238740
New Jersey,34,2021,May,8337,4019,971,2343,1749003,829672,253290,427301,1004,238740
New Jersey,34,2021,June,8852,4152,1030,2488,1749003,829672,253290,427301,1182,238740
New Jersey,34,2021,July,9161,4232,1155,2508,1749003,829672,253290,427301,1266,238740
New Jersey,34,2021,August,9210,4361,1133,2530,1749003,829672,253290,427301,1186,238740
New Jersey,34,2021,September,9024,4105,1179,2617,1749003,829672,253290,427301,1123,238740
New Jersey,34,2021,October,8783,4071,1145,2464,1749003,829672,253290,427301,1103,238740
New Jersey,34,2021,November,8297,3741,1091,2337,1749003,829672,253290,427301,1128,238740
New Jersey,34,2021,December,8444,3866,1122,2415,1749003,829672,253290,427301,1041,238740
New Jersey,34,2022,January,8154,3741,1061,2356,1752900,819855,254835,435382,996,242828
New Jersey,34,2022,February,7739,3557,1035,2187,1752900,819855,254835,435382,960,242828
New Jersey,34,2022,March,8661,4018,1102,2422,1752900,819855,254835,435382,1119,242828
New Jersey,34,2022,April,8192,3856,1039,2297,1752900,819855,254835,435382,1000,242828
New Jersey,34,2022,May,8332,3913,938,2433,1752900,819855,254835,435382,1048,242828
New Jersey,34,2022,June,8638,4027,1049,2572,1752900,819855,254835,435382,990,242828
New Jersey,34,2022,July,9114,4258,1078,2706,1752900,819855,254835,435382,1072,242828
New Jersey,34,2022,August,9298,4199,1238,2711,1752900,819855,254835,435382,1150,242828
New Jersey,34,2022,September,8580,3986,1016,2483,1752900,819855,254835,435382,1095,242828
New Jersey,34,2022,October,8716,4002,1089,2554,1752900,819855,254835,435382,1071,242828
New Jersey,34,2022,November,8695,3897,1107,2558,1752900,819855,254835,435382,1133,242828
New Jersey,34,2022,December,8774,3902,1159,2652,1752900,819855,254835,435382,1061,242828
New Jersey,34,2023,January,8252,3667,1070,2469,NA,NA,NA,NA,1046,NA
New Jersey,34,2023,February,7684,3416,962,2359,NA,NA,NA,NA,947,NA
New Jersey,34,2023,March,8363,3818,1019,2494,NA,NA,NA,NA,1032,NA
New Jersey,34,2023,April,7725,3562,887,2300,NA,NA,NA,NA,976,NA
New Jersey,34,2023,May,8585,4020,970,2532,NA,NA,NA,NA,1063,NA
New Jersey,34,2023,June,8657,4057,1002,2546,NA,NA,NA,NA,1052,NA
New Jersey,34,2023,July,8912,4082,1089,2651,NA,NA,NA,NA,1090,NA
New Jersey,34,2023,August,8954,4195,1049,2693,NA,NA,NA,NA,1017,NA
New Jersey,34,2023,September,8613,3922,1015,2570,NA,NA,NA,NA,1106,NA
New Jersey,34,2023,October,8648,3913,975,2666,NA,NA,NA,NA,1094,NA
New Jersey,34,2023,November,8087,3675,926,2400,NA,NA,NA,NA,1086,NA
New Jersey,34,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
New Mexico,35,2016,January,2063,560,35,1137,394000,119248,6727,213338,331,54687
New Mexico,35,2016,February,1987,561,38,1077,394000,119248,6727,213338,311,54687
New Mexico,35,2016,March,2053,608,26,1126,394000,119248,6727,213338,293,54687
New Mexico,35,2016,April,1945,541,22,1064,394000,119248,6727,213338,318,54687
New Mexico,35,2016,May,2023,617,26,1096,394000,119248,6727,213338,284,54687
New Mexico,35,2016,June,2070,587,24,1141,394000,119248,6727,213338,318,54687
New Mexico,35,2016,July,2149,622,32,1165,394000,119248,6727,213338,330,54687
New Mexico,35,2016,August,2230,615,32,1261,394000,119248,6727,213338,322,54687
New Mexico,35,2016,September,2130,598,41,1180,394000,119248,6727,213338,311,54687
New Mexico,35,2016,October,2090,579,28,1195,394000,119248,6727,213338,288,54687
New Mexico,35,2016,November,1976,559,22,1084,394000,119248,6727,213338,311,54687
New Mexico,35,2016,December,1976,557,28,1113,394000,119248,6727,213338,278,54687
New Mexico,35,2017,January,1990,514,29,1136,395286,117356,6828,214909,311,56193
New Mexico,35,2017,February,1838,549,26,990,395286,117356,6828,214909,273,56193
New Mexico,35,2017,March,2046,582,31,1150,395286,117356,6828,214909,283,56193
New Mexico,35,2017,April,1828,514,31,986,395286,117356,6828,214909,297,56193
New Mexico,35,2017,May,1954,581,21,1073,395286,117356,6828,214909,279,56193
New Mexico,35,2017,June,1960,503,39,1128,395286,117356,6828,214909,290,56193
New Mexico,35,2017,July,2123,563,35,1196,395286,117356,6828,214909,329,56193
New Mexico,35,2017,August,2166,589,38,1240,395286,117356,6828,214909,299,56193
New Mexico,35,2017,September,2097,597,40,1182,395286,117356,6828,214909,278,56193
New Mexico,35,2017,October,2005,525,33,1150,395286,117356,6828,214909,297,56193
New Mexico,35,2017,November,1877,478,30,1070,395286,117356,6828,214909,299,56193
New Mexico,35,2017,December,1883,527,34,1061,395286,117356,6828,214909,261,56193
New Mexico,35,2018,January,1877,514,27,1047,397479,116173,6860,218031,289,56415
New Mexico,35,2018,February,1740,511,38,918,397479,116173,6860,218031,273,56415
New Mexico,35,2018,March,1856,558,30,975,397479,116173,6860,218031,293,56415
New Mexico,35,2018,April,1775,521,37,979,397479,116173,6860,218031,238,56415
New Mexico,35,2018,May,1972,561,40,1087,397479,116173,6860,218031,284,56415
New Mexico,35,2018,June,1813,512,29,994,397479,116173,6860,218031,278,56415
New Mexico,35,2018,July,2041,558,30,1148,397479,116173,6860,218031,305,56415
New Mexico,35,2018,August,2079,564,32,1171,397479,116173,6860,218031,312,56415
New Mexico,35,2018,September,2115,563,30,1198,397479,116173,6860,218031,324,56415
New Mexico,35,2018,October,1986,559,31,1108,397479,116173,6860,218031,288,56415
New Mexico,35,2018,November,1859,518,31,1048,397479,116173,6860,218031,262,56415
New Mexico,35,2018,December,1926,511,32,1110,397479,116173,6860,218031,273,56415
New Mexico,35,2019,January,1882,513,27,1052,398472,115514,7054,219054,290,56850
New Mexico,35,2019,February,1624,437,27,891,398472,115514,7054,219054,269,56850
New Mexico,35,2019,March,1840,519,31,1003,398472,115514,7054,219054,287,56850
New Mexico,35,2019,April,1856,512,26,1041,398472,115514,7054,219054,277,56850
New Mexico,35,2019,May,1954,527,32,1090,398472,115514,7054,219054,305,56850
New Mexico,35,2019,June,1892,523,32,1046,398472,115514,7054,219054,291,56850
New Mexico,35,2019,July,2048,571,34,1150,398472,115514,7054,219054,293,56850
New Mexico,35,2019,August,2115,544,25,1262,398472,115514,7054,219054,284,56850
New Mexico,35,2019,September,2028,528,39,1130,398472,115514,7054,219054,331,56850
New Mexico,35,2019,October,1978,527,20,1141,398472,115514,7054,219054,290,56850
New Mexico,35,2019,November,1896,523,33,1070,398472,115514,7054,219054,270,56850
New Mexico,35,2019,December,1847,494,29,1048,398472,115514,7054,219054,276,56850
New Mexico,35,2020,January,1816,478,20,1051,401055,115275,7259,221053,267,57468
New Mexico,35,2020,February,1722,470,38,989,401055,115275,7259,221053,225,57468
New Mexico,35,2020,March,1861,553,36,1000,401055,115275,7259,221053,272,57468
New Mexico,35,2020,April,1756,490,31,966,401055,115275,7259,221053,269,57468
New Mexico,35,2020,May,1818,509,43,982,401055,115275,7259,221053,284,57468
New Mexico,35,2020,June,1783,491,40,1014,401055,115275,7259,221053,238,57468
New Mexico,35,2020,July,1943,477,31,1141,401055,115275,7259,221053,294,57468
New Mexico,35,2020,August,1999,536,27,1123,401055,115275,7259,221053,313,57468
New Mexico,35,2020,September,1931,473,31,1121,401055,115275,7259,221053,306,57468
New Mexico,35,2020,October,1870,477,33,1104,401055,115275,7259,221053,256,57468
New Mexico,35,2020,November,1647,452,33,931,401055,115275,7259,221053,231,57468
New Mexico,35,2020,December,1757,466,40,984,401055,115275,7259,221053,267,57468
New Mexico,35,2021,January,1671,465,25,966,404689,114845,7434,224076,215,58334
New Mexico,35,2021,February,1573,449,25,887,404689,114845,7434,224076,212,58334
New Mexico,35,2021,March,1729,508,33,941,404689,114845,7434,224076,247,58334
New Mexico,35,2021,April,1734,470,32,995,404689,114845,7434,224076,237,58334
New Mexico,35,2021,May,1732,457,27,997,404689,114845,7434,224076,251,58334
New Mexico,35,2021,June,1828,466,32,1071,404689,114845,7434,224076,259,58334
New Mexico,35,2021,July,1877,505,27,1113,404689,114845,7434,224076,232,58334
New Mexico,35,2021,August,1863,520,37,1058,404689,114845,7434,224076,248,58334
New Mexico,35,2021,September,1910,535,30,1094,404689,114845,7434,224076,251,58334
New Mexico,35,2021,October,1818,446,35,1067,404689,114845,7434,224076,270,58334
New Mexico,35,2021,November,1793,464,32,1056,404689,114845,7434,224076,241,58334
New Mexico,35,2021,December,1863,469,37,1109,404689,114845,7434,224076,248,58334
New Mexico,35,2022,January,1728,451,25,1027,407017,114303,7809,226144,225,58761
New Mexico,35,2022,February,1580,427,29,907,407017,114303,7809,226144,217,58761
New Mexico,35,2022,March,1812,475,32,1068,407017,114303,7809,226144,237,58761
New Mexico,35,2022,April,1699,424,35,991,407017,114303,7809,226144,249,58761
New Mexico,35,2022,May,1769,464,26,1027,407017,114303,7809,226144,252,58761
New Mexico,35,2022,June,1729,470,37,977,407017,114303,7809,226144,245,58761
New Mexico,35,2022,July,2028,530,36,1171,407017,114303,7809,226144,291,58761
New Mexico,35,2022,August,2018,481,39,1185,407017,114303,7809,226144,313,58761
New Mexico,35,2022,September,1827,481,37,1053,407017,114303,7809,226144,256,58761
New Mexico,35,2022,October,1822,441,22,1083,407017,114303,7809,226144,276,58761
New Mexico,35,2022,November,1799,440,38,1058,407017,114303,7809,226144,263,58761
New Mexico,35,2022,December,1803,447,47,1070,407017,114303,7809,226144,239,58761
New Mexico,35,2023,January,1738,436,26,1031,NA,NA,NA,NA,245,NA
New Mexico,35,2023,February,1600,380,41,963,NA,NA,NA,NA,216,NA
New Mexico,35,2023,March,1811,449,31,1084,NA,NA,NA,NA,247,NA
New Mexico,35,2023,April,1599,415,26,924,NA,NA,NA,NA,234,NA
New Mexico,35,2023,May,1773,453,33,1054,NA,NA,NA,NA,233,NA
New Mexico,35,2023,June,1757,399,39,1071,NA,NA,NA,NA,248,NA
New Mexico,35,2023,July,1864,475,26,1112,NA,NA,NA,NA,251,NA
New Mexico,35,2023,August,1891,459,33,1159,NA,NA,NA,NA,240,NA
New Mexico,35,2023,September,1728,442,34,992,NA,NA,NA,NA,260,NA
New Mexico,35,2023,October,1661,420,25,1000,NA,NA,NA,NA,216,NA
New Mexico,35,2023,November,1465,379,23,852,NA,NA,NA,NA,211,NA
New Mexico,35,2023,December,0,0,0,0,NA,NA,NA,NA,0,NA
New York,36,2016,January,19131,8919,2878,4549,4001042,2011483,631703,847263,2785,510593
New York,36,2016,February,18190,8652,2661,4279,4001042,2011483,631703,847263,2598,510593
